101805,2016-2-4 18:02,F,40
13230,2016-2-4 18:03,F,4
104967,2016-2-4 18:12,M,336
104764,2016-2-4 19:11,F,89
104764,2016-2-4 19:15,F,40
89936,2016-2-4 19:23,M,363
101897,2016-2-4 19:38,M,137
102877,2016-2-4 19:38,F,144
104744,2016-2-4 20:08,F,429
104764,2016-2-4 20:16,F,24
104744,2016-2-4 20:17,F,1915
104744,2016-2-4 20:50,F,756
104231,2016-2-4 21:07,M,57
105271,2016-2-4 21:25,M,143
105271,2016-2-4 21:27,M,336
103941,2016-2-4 21:33,F,53
105271,2016-2-4 21:34,M,86
105271,2016-2-4 21:35,M,166
105271,2016-2-4 21:39,M,161
105271,2016-2-4 21:43,M,173
104744,2016-2-4 21:47,F,385
88539,2016-2-4 21:54,M,723
103781,2016-2-4 21:58,M,338
103781,2016-2-4 22:05,M,1036
88539,2016-2-4 22:06,M,279
104744,2016-2-4 22:09,F,15
88539,2016-2-4 22:10,M,73
104744,2016-2-4 22:18,F,13
105383,2016-2-4 23:04,F,232
105383,2016-2-4 23:09,F,479
103215,2016-2-4 23:54,F,378
103215,2016-2-5 0:00,F,395
96258,2016-2-5 0:49,F,32
104967,2016-2-5 0:56,M,427
96258,2016-2-5 0:59,F,4
104967,2016-2-5 1:05,M,5
104967,2016-2-5 1:05,M,893
96258,2016-2-5 1:14,F,8
104619,2016-2-5 1:17,M,307
96258,2016-2-5 1:18,F,80
105210,2016-2-5 2:04,M,115
97690,2016-2-5 2:04,M,80
105210,2016-2-5 2:06,M,136
105210,2016-2-5 2:09,M,29
104525,2016-2-5 2:13,M,13
104525,2016-2-5 2:13,M,368
104525,2016-2-5 2:20,M,380
98796,2016-2-5 2:26,M,29
104067,2016-2-5 3:15,M,62
104067,2016-2-5 3:33,M,1796
91284,2016-2-5 3:58,M,115
91284,2016-2-5 4:04,M,181
91284,2016-2-5 4:24,M,684
104067,2016-2-5 4:42,M,3841
74959,2016-2-5 5:57,M,15
74959,2016-2-5 5:58,M,2206
91284,2016-2-5 7:50,M,496
105104,2016-2-5 8:12,F,790
91284,2016-2-5 8:25,M,67
105104,2016-2-5 8:25,F,19
105104,2016-2-5 8:26,F,16
105104,2016-2-5 8:35,F,618
91284,2016-2-5 8:36,M,90
91284,2016-2-5 8:44,M,2165
105104,2016-2-5 9:06,F,437
105104,2016-2-5 9:14,F,44
105104,2016-2-5 9:17,F,67
105104,2016-2-5 9:19,F,95
99813,2016-2-5 9:19,F,199
99813,2016-2-5 9:22,F,157
91284,2016-2-5 9:24,M,1510
104605,2016-2-5 9:40,M,119
104605,2016-2-5 9:42,M,13
104605,2016-2-5 9:43,M,10
104605,2016-2-5 9:43,M,48
94610,2016-2-5 9:44,M,454
104605,2016-2-5 9:45,M,200
99813,2016-2-5 9:54,F,40
99813,2016-2-5 9:55,F,109
99813,2016-2-5 9:59,F,2224
99813,2016-2-5 10:36,F,54
99813,2016-2-5 10:38,F,8
99813,2016-2-5 10:38,F,383
102903,2016-2-5 10:43,M,19
91284,2016-2-5 12:00,M,1404
91284,2016-2-5 12:25,M,271
91284,2016-2-5 12:30,M,2166
104744,2016-2-5 13:41,F,2503
96062,2016-2-5 14:21,F,303
104744,2016-2-5 14:24,F,366
96062,2016-2-5 14:27,F,45
96062,2016-2-5 14:28,F,777
96062,2016-2-5 15:28,F,1320
96062,2016-2-5 15:50,F,2085
103719,2016-2-5 16:40,F,45
91284,2016-2-5 17:18,M,614
91284,2016-2-5 17:38,M,2078
105858,2016-2-5 17:40,M,39
99813,2016-2-5 18:30,F,1062
64969,2016-2-5 18:44,M,9
102035,2016-2-5 19:37,M,462
102035,2016-2-5 19:45,M,104
82915,2016-2-5 22:05,M,302
105104,2016-2-5 22:23,F,396
105104,2016-2-5 22:30,F,105
105104,2016-2-5 22:34,F,385
101897,2016-2-5 22:37,M,430
84280,2016-2-5 22:53,F,326
104269,2016-2-5 23:07,F,422
104269,2016-2-5 23:15,F,102
104269,2016-2-5 23:17,F,124
99167,2016-2-5 23:34,M,146
99167,2016-2-5 23:37,M,768
91284,2016-2-5 23:45,M,17
106005,2016-2-5 23:49,F,8
106005,2016-2-5 23:50,F,36
106005,2016-2-6 0:00,F,718
82915,2016-2-6 1:27,M,446
104188,2016-2-6 1:55,M,341
105566,2016-2-6 3:27,M,834
105566,2016-2-6 3:41,M,26
105566,2016-2-6 3:42,M,31
105566,2016-2-6 3:43,M,17
105566,2016-2-6 3:43,M,12
