87063,106459,M,,1455287288,
25376,84318,F,,1455292976,
25376,84318,F,,1455293016,
25376,84318,F,,1455292930,
105943,105955,F,M,1455293173,1455293198
84318,25376,M,F,1455293213,
105955,105943,M,F,1455293172,1455293217
105943,105955,F,M,1455293199,1455293218
25376,84318,F,,1455293419,
84318,25376,M,F,1455293642,
84318,25376,M,F,1455293655,
105955,105943,M,F,1455293223,1455293843
105955,105943,M,F,1455293846,1455294179
105943,105955,F,M,1455293224,1455295140
105955,105943,M,F,1455294179,1455295141
87049,87050,M,F,1455296062,1455296297
87049,87050,M,F,1455296299,1455296319
87049,87050,M,F,1455297199,1455297204
87049,87050,M,F,1455297206,1455297296
95646,108714,M,F,1455301435,1455301460
95646,108714,M,F,1455301510,1455301555
95646,108714,M,F,1455301575,1455301609
95646,108714,M,F,1455301462,1455303278
109005,109050,F,M,1455353081,1455353111
109005,109050,F,M,1455353435,1455353617
109068,108987,M,F,1455353599,1455353629
109068,108987,M,F,1455353633,1455353636
108987,109068,F,M,1455353599,1455353679
109068,108987,M,F,1455353680,1455353691
108987,109068,F,M,1455353680,1455353691
109050,109005,M,F,1455353441,1455353622
109213,108421,M,F,1455377961,1455378081
89860,88219,M,F,1455377748,1455378130
109213,108421,M,F,1455378084,1455378129
108421,109213,F,M,1455377967,1455378137
108421,109213,F,M,1455378053,1455378124
109213,108421,M,F,1455378130,1455378142
73545,87063,F,"24 å²?,2015-12-16 15:24:22""",,
87063,73545,M,"29 å²?,2015-11-01 03:30:35""",,
73545,87063,F,"24 å²?,2015-12-16 15:24:22""",,
87063,73545,M,"29 å²?,2015-11-01 03:30:35""",,
87063,106459,M,,1455382381,
106459,87063,F,M,1455382382,
87063,106459,M,,1455382640,
106459,87063,F,M,1455382641,
87063,106459,M,,1455382815,
106459,87063,F,M,1455382816,
103776,96258,M,F,1455383210,1455383315
103776,96258,M,F,1455383318,1455383366
103776,96258,M,F,1455383380,1455383620
96258,103776,F,M,1455383383,1455384518
96258,103776,F,M,1455384521,1455384523
103776,96258,M,F,1455383620,1455384536
103776,96258,M,F,1455384539,1455384564
96258,103776,F,M,1455384671,1455384675
103776,96258,M,F,1455384668,1455384676
103776,96258,M,F,1455384564,1455384689
103776,96258,M,F,1455384711,1455384956
103776,96258,M,F,1455384957,1455385027
103776,96258,M,F,1455385027,1455385067
103776,96258,M,F,1455385124,1455385584
103776,96258,M,F,1455385067,1455385667
103776,96258,M,F,1455384653,1455385718
103776,96258,M,F,1455385718,1455386083
96258,103776,F,M,1455384541,1455386135
103776,96258,M,F,1455385584,1455386134
103776,96258,M,F,1455386135,1455386270
96258,103776,F,M,1455385023,1455386293
103776,96258,M,F,1455386292,1455386378
96258,103776,F,M,1455386295,1455386394
55656,97603,M,,1455386526,
103776,96258,M,F,1455385667,1455386947
96258,103776,F,M,1455386402,1455387474
103776,96258,M,F,1455386947,1455387493
96258,103776,F,M,1455387611,1455387901
55656,97603,M,,1455388221,
96258,103776,F,M,1455390816,1455391476
96258,103776,F,M,1455386137,1455387337
96258,103776,F,M,1455393413,1455393419
83811,108096,M,F,1455440925,1455440946
83811,108096,M,F,1455441089,1455441394
83811,109667,M,F,1455441397,1455441992
83811,109667,M,F,1455442131,1455442173
83811,108096,M,F,1455444431,1455444676
83811,108096,M,F,1455444676,1455447996
102554,101810,F,M,1455458700,1455458760
101810,102554,M,F,1455458778,1455458908
101810,102554,M,F,1455458908,1455459278
101810,102554,M,F,1455459282,1455459342
101810,102554,M,F,1455459414,1455459569
102554,101810,F,M,1455458770,1455459685
101810,102554,M,F,1455459571,1455461503
103776,96258,M,F,1455465206,1455465271
109920,109948,M,F,1455466856,1455466899
103776,96258,M,F,1455465273,1455467093
106459,87063,F,M,1455467304,
87063,106459,M,,1455467304,
103776,96258,M,F,1455467095,1455467310
103776,96258,M,F,1455467311,1455467410
96258,103776,F,M,1455466559,1455467429
96258,103776,F,M,1455467431,1455470842
96258,103776,F,M,1455470842,1455470845
87005,98864,M,F,1455507252,1455507317
110543,41083,F,M,1455512554,1455514161
41083,110543,M,F,1455512556,1455514162
101382,78176,F,M,1455522388,1455522430
100725,101751,M,F,1455522949,1455522960
100725,101751,M,F,1455522960,1455523000
100725,101751,M,F,1455523096,1455523214
100725,101751,M,F,1455523002,1455523382
100725,101751,M,F,1455523346,1455523451
100725,101751,M,F,1455523432,1455523507
100725,101751,M,F,1455523508,1455523533
100725,101751,M,F,1455523451,1455523541
100725,101751,M,F,1455523355,1455523570
100725,101751,M,F,1455523582,1455523692
100725,101751,M,F,1455523570,1455523875
100725,101751,M,F,1455523693,1455523893
100725,101751,M,F,1455523383,1455523993
100725,101751,M,F,1455523533,1455524018
100725,101751,M,F,1455523994,1455524054
100725,101751,M,F,1455524157,1455524185
100725,98864,M,F,1455543633,1455543643
100725,98864,M,F,1455543646,1455543746
100725,98864,M,F,1455543809,1455543824
100725,98864,M,F,1455543825,1455543885
100725,98864,M,F,1455543887,1455543962
100725,98864,M,F,1455543962,1455543987
100725,98864,M,F,1455543988,1455544038
100725,98864,M,F,1455544081,1455544236
100725,98864,M,F,1455544038,1455544293
100725,98864,M,F,1455544293,1455544308
111211,93967,F,M,1455544671,1455544723
111211,93967,F,M,1455544751,1455544828
111211,93967,F,M,1455544851,1455544906
111211,93967,F,M,1455544937,1455544967
111211,93967,F,M,1455544983,1455545068
111211,93967,F,M,1455545037,1455545117
111211,93967,F,M,1455545069,1455545144
111211,93967,F,M,1455545117,1455545157
111211,93967,F,M,1455545144,1455545194
111211,93967,F,M,1455545195,1455545255
111211,93967,F,M,1455545325,1455545350
111211,93967,F,M,1455545255,1455545355
111211,93967,F,M,1455545488,1455545491
111211,93967,F,M,1455545157,1455545626
111211,93967,F,M,1455548536,1455548576
111211,93967,F,M,1455548576,1455548601
111211,93967,F,M,1455548604,1455548609
111211,93967,F,M,1455548610,1455548645
111211,93967,F,M,1455548645,1455548660
111211,93967,F,M,1455548682,1455548712
111211,93967,F,M,1455548775,1455548785
111211,93967,F,M,1455548713,1455548818
109068,108987,M,F,1455548820,1455548850
108987,109068,F,M,1455548821,1455548866
111211,93967,F,M,1455548908,1455548948
111211,93967,F,M,1455548964,1455548984
111211,93967,F,M,1455548952,1455549017
109068,108987,M,F,1455548854,1455549109
111211,93967,F,M,1455549051,1455549151
111211,93967,F,M,1455549152,1455549177
111211,93967,F,M,1455549118,1455549188
109068,108987,M,F,1455549128,1455549202
108987,109068,F,M,1455548867,1455549213
111211,93967,F,M,1455549084,1455549219
111211,93967,F,M,1455549162,1455549232
111211,93967,F,M,1455549220,1455549240
111211,93967,F,M,1455549240,1455549270
111211,93967,F,M,1455549310,1455549324
109068,108987,M,F,1455549457,1455549463
108987,109068,F,M,1455549314,1455549474
109068,108987,M,F,1455549109,1455549484
109068,108987,M,F,1455549484,1455549622
108987,109068,F,M,1455549485,1455549622
111211,93967,F,M,1455549232,1455549841
109068,108987,M,F,1455549666,1455550407
108987,109068,F,M,1455549667,1455550421
41083,110543,M,F,1455552583,1455553281
110543,41083,F,M,1455552583,1455553319
110543,41083,F,M,1455552639,1455553292
110543,41083,F,M,1455553319,1455553859
